,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,  Sales  ,Quantity,Discount, Profit 
7196,7197,CA-2015-116785,4/26/2015,4/30/2015,Standard Class,MH-17290,Home Office,United States,Los Angeles,California,90036,West,OFF-AR-10003504,Office Supplies,Art,Newell 347,21.4,5,0,6.21
7197,7198,CA-2015-116785,4/26/2015,4/30/2015,Standard Class,MH-17290,Home Office,United States,Los Angeles,California,90036,West,OFF-LA-10000305,Office Supplies,Labels,Avery 495,12.6,2,0,5.8
7198,7199,US-2016-156797,8/11/2016,8/15/2016,Standard Class,PO-19180,Home Office,United States,New York City,New York,10035,East,OFF-AR-10001427,Office Supplies,Art,Newell 330,11.96,2,0,3.11
7199,7200,US-2016-156797,8/11/2016,8/15/2016,Standard Class,PO-19180,Home Office,United States,New York City,New York,10035,East,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,138,2,0,34.5
7200,7201,CA-2017-104276,11/27/2017,12/3/2017,Standard Class,HF-14995,Consumer,United States,Fort Lauderdale,Florida,33311,South,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,116.76,1,0.2,14.6
7201,7202,CA-2017-104276,11/27/2017,12/3/2017,Standard Class,HF-14995,Consumer,United States,Fort Lauderdale,Florida,33311,South,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,331.02,7,0.45,-114.35
7202,7203,CA-2017-120369,10/28/2017,10/28/2017,Same Day,VB-21745,Corporate,United States,Rochester,New York,14609,East,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8,5,0,75.68
7203,7204,CA-2015-118276,12/29/2015,1/2/2016,Standard Class,MG-17890,Home Office,United States,Saint Charles,Illinois,60174,Central,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",8.74,3,0.6,-4.8
7204,7205,CA-2016-136658,9/10/2016,9/17/2016,Standard Class,BO-11425,Consumer,United States,New York City,New York,10024,East,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,6.08,2,0,2.07
7205,7206,CA-2018-137414,10/2/2018,10/6/2018,Standard Class,CM-12115,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,17.46,2,0,5.94
7206,7207,CA-2018-137414,10/2/2018,10/6/2018,Standard Class,CM-12115,Consumer,United States,San Francisco,California,94109,West,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,369.16,11,0.2,32.3
7207,7208,CA-2017-143476,9/11/2017,9/13/2017,First Class,LC-16930,Corporate,United States,Phoenix,Arizona,85023,West,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",2.91,2,0.2,0.91
7208,7209,CA-2017-143476,9/11/2017,9/13/2017,First Class,LC-16930,Corporate,United States,Phoenix,Arizona,85023,West,OFF-PA-10001837,Office Supplies,Paper,Xerox 1976,20.74,4,0.2,7.26
7209,7210,CA-2017-143476,9/11/2017,9/13/2017,First Class,LC-16930,Corporate,United States,Phoenix,Arizona,85023,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),9.57,2,0.2,2.99
7210,7211,US-2017-119046,6/2/2017,6/6/2017,Standard Class,EH-13765,Corporate,United States,Seattle,Washington,98115,West,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,30.18,3,0,13.88
7211,7212,US-2017-119046,6/2/2017,6/6/2017,Standard Class,EH-13765,Corporate,United States,Seattle,Washington,98115,West,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",51.65,12,0.2,18.72
7212,7213,US-2017-119046,6/2/2017,6/6/2017,Standard Class,EH-13765,Corporate,United States,Seattle,Washington,98115,West,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,11.23,3,0.2,3.93
7213,7214,CA-2018-154949,10/15/2018,10/19/2018,Standard Class,MC-17275,Consumer,United States,Camarillo,California,93010,West,OFF-LA-10002034,Office Supplies,Labels,Avery 478,14.73,3,0,7.22
7214,7215,CA-2016-103072,9/27/2016,9/30/2016,Second Class,HW-14935,Corporate,United States,Detroit,Michigan,48205,Central,OFF-AR-10000127,Office Supplies,Art,Newell 321,16.4,5,0,4.76
7215,7216,CA-2016-103072,9/27/2016,9/30/2016,Second Class,HW-14935,Corporate,United States,Detroit,Michigan,48205,Central,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,25.92,4,0,12.44
7216,7217,CA-2016-150770,5/3/2016,5/6/2016,First Class,LC-16870,Consumer,United States,San Francisco,California,94109,West,OFF-AR-10001246,Office Supplies,Art,Newell 317,8.82,3,0,2.56
7217,7218,CA-2016-150770,5/3/2016,5/6/2016,First Class,LC-16870,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,62.5,2,0.2,21.87
7218,7219,CA-2016-150770,5/3/2016,5/6/2016,First Class,LC-16870,Consumer,United States,San Francisco,California,94109,West,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,4,0,122.39
7219,7220,CA-2016-150770,5/3/2016,5/6/2016,First Class,LC-16870,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,49.57,2,0.2,17.35
7220,7221,CA-2018-154760,1/9/2018,1/13/2018,Standard Class,BP-11290,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,274.49,3,0.7,-228.74
7221,7222,US-2018-104437,1/27/2018,1/31/2018,Standard Class,TG-21310,Consumer,United States,New York City,New York,10035,East,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,137.94,3,0,35.86
7222,7223,CA-2018-113075,9/2/2018,9/6/2018,Standard Class,MC-18100,Consumer,United States,Chicago,Illinois,60623,Central,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,40.68,3,0.2,-7.12
7223,7224,CA-2017-109953,7/14/2017,7/18/2017,Standard Class,RB-19360,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,110.38,3,0.2,12.42
7224,7225,CA-2017-109953,7/14/2017,7/18/2017,Standard Class,RB-19360,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,151.62,7,0,50.03
7225,7226,CA-2017-109953,7/14/2017,7/18/2017,Standard Class,RB-19360,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,30.8,4,0,10.16
7226,7227,CA-2018-127397,2/24/2018,2/28/2018,Standard Class,ES-14080,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,123.92,5,0.2,38.73
7227,7228,CA-2018-127397,2/24/2018,2/28/2018,Standard Class,ES-14080,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1319.8,5,0.2,214.47
7228,7229,CA-2015-157546,7/20/2015,7/22/2015,First Class,RD-19720,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,89.71,6,0.2,30.28
7229,7230,CA-2015-157546,7/20/2015,7/22/2015,First Class,RD-19720,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",22.83,3,0,10.73
7230,7231,CA-2018-153843,3/13/2018,3/15/2018,First Class,SC-20380,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,30.88,2,0,15.44
7231,7232,CA-2018-153843,3/13/2018,3/15/2018,First Class,SC-20380,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-AP-10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,465.16,2,0,120.94
7232,7233,CA-2018-153843,3/13/2018,3/15/2018,First Class,SC-20380,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,27.12,4,0,12.48
7233,7234,CA-2017-137337,3/8/2017,3/12/2017,Standard Class,GB-14575,Consumer,United States,New York City,New York,10011,East,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,113.6,8,0,44.3
7234,7235,CA-2017-137337,3/8/2017,3/12/2017,Standard Class,GB-14575,Consumer,United States,New York City,New York,10011,East,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,12.96,2,0,6.35
7235,7236,CA-2017-137337,3/8/2017,3/12/2017,Standard Class,GB-14575,Consumer,United States,New York City,New York,10011,East,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,69.46,2,0.2,22.57
7236,7237,CA-2015-138737,12/7/2015,12/10/2015,First Class,FP-14320,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10003190,Office Supplies,Art,Newell 32,8.64,3,0,2.42
7237,7238,CA-2017-164924,7/10/2017,7/10/2017,Same Day,EA-14035,Corporate,United States,Philadelphia,Pennsylvania,19143,East,TEC-MA-10000904,Technology,Machines,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",341.99,3,0.7,-319.19
7238,7239,CA-2017-101651,12/24/2017,12/30/2017,Standard Class,SC-20305,Consumer,United States,San Jose,California,95123,West,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",43.96,7,0,18.46
7239,7240,CA-2017-101651,12/24/2017,12/30/2017,Standard Class,SC-20305,Consumer,United States,San Jose,California,95123,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,39.76,7,0,18.69
7240,7241,CA-2018-136651,4/23/2018,4/25/2018,Second Class,JF-15355,Consumer,United States,Pasadena,California,91104,West,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",66.36,7,0,26.54
7241,7242,CA-2018-136651,4/23/2018,4/25/2018,Second Class,JF-15355,Consumer,United States,Pasadena,California,91104,West,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,92.88,6,0.2,30.19
7242,7243,CA-2018-136651,4/23/2018,4/25/2018,Second Class,JF-15355,Consumer,United States,Pasadena,California,91104,West,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,24.14,2,0,7.97
7243,7244,CA-2018-118892,8/17/2018,8/22/2018,Second Class,TP-21415,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,4416.17,9,0.3,-630.88
7244,7245,US-2018-151127,5/22/2018,5/25/2018,First Class,RL-19615,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,49.56,7,0,18.83
7245,7246,CA-2018-145807,2/9/2018,2/13/2018,Standard Class,SB-20180,Consumer,United States,Los Angeles,California,90032,West,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354.9,5,0,17.75
7246,7247,US-2015-127978,3/3/2015,3/8/2015,Standard Class,JS-15595,Corporate,United States,Columbus,Ohio,43229,East,OFF-LA-10000305,Office Supplies,Labels,Avery 495,15.12,3,0.2,4.91
7247,7248,US-2015-127978,3/3/2015,3/8/2015,Standard Class,JS-15595,Corporate,United States,Columbus,Ohio,43229,East,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,302.45,5,0.5,-199.62
7248,7249,US-2015-127978,3/3/2015,3/8/2015,Standard Class,JS-15595,Corporate,United States,Columbus,Ohio,43229,East,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,44.67,8,0.2,-10.05
7249,7250,CA-2016-158491,6/4/2016,6/9/2016,Second Class,BP-11155,Consumer,United States,Los Angeles,California,90008,West,TEC-AC-10001874,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,119.98,2,0,35.99
7250,7251,CA-2016-158491,6/4/2016,6/9/2016,Second Class,BP-11155,Consumer,United States,Los Angeles,California,90008,West,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,989.97,3,0,395.99
7251,7252,CA-2017-116764,8/27/2017,9/2/2017,Standard Class,EM-13825,Corporate,United States,Hollywood,Florida,33021,South,OFF-LA-10002473,Office Supplies,Labels,Avery 484,9.22,4,0.2,3.34
7252,7253,CA-2017-152457,9/12/2017,9/18/2017,Standard Class,SC-20695,Corporate,United States,Roseville,Michigan,48066,Central,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,68.52,3,0,31.52
7253,7254,CA-2017-152730,5/30/2017,6/4/2017,Standard Class,EM-14140,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",364.74,3,0,109.42
7254,7255,CA-2017-152730,5/30/2017,6/4/2017,Standard Class,EM-14140,Home Office,United States,Superior,Wisconsin,54880,Central,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",47.4,5,0,21.33
7255,7256,CA-2017-152730,5/30/2017,6/4/2017,Standard Class,EM-14140,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,49.76,4,0,13.93
7256,7257,CA-2017-152730,5/30/2017,6/4/2017,Standard Class,EM-14140,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-AR-10003732,Office Supplies,Art,Newell 333,5.56,2,0,1.45
7257,7258,CA-2017-152730,5/30/2017,6/4/2017,Standard Class,EM-14140,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,629.1,6,0,301.97
7258,7259,CA-2017-152730,5/30/2017,6/4/2017,Standard Class,EM-14140,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-AR-10000940,Office Supplies,Art,Newell 343,14.7,5,0,3.97
7259,7260,CA-2017-152730,5/30/2017,6/4/2017,Standard Class,EM-14140,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,45.36,7,0,21.77
7260,7261,CA-2017-152730,5/30/2017,6/4/2017,Standard Class,EM-14140,Home Office,United States,Superior,Wisconsin,54880,Central,TEC-PH-10000441,Technology,Phones,VTech DS6151,125.99,1,0,35.28
7261,7262,CA-2018-137001,6/10/2018,6/13/2018,Second Class,GZ-14545,Corporate,United States,Thousand Oaks,California,91360,West,OFF-AR-10001231,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",14.7,7,0,4.12
7262,7263,CA-2018-156363,10/22/2018,10/28/2018,Standard Class,ML-17395,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",32.7,5,0.4,-6.54
7263,7264,CA-2018-156363,10/22/2018,10/28/2018,Standard Class,ML-17395,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,31.68,4,0.2,11.09
7264,7265,CA-2018-122056,6/13/2018,6/17/2018,Standard Class,PG-18895,Consumer,United States,Springfield,Virginia,22153,South,OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,181.86,7,0,50.92
7265,7266,US-2015-143721,11/23/2015,11/26/2015,Second Class,DK-12835,Corporate,United States,Houston,Texas,77095,Central,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,155.37,2,0.3,-35.51
7266,7267,CA-2018-122987,8/16/2018,8/16/2018,Same Day,SJ-20215,Consumer,United States,Columbia,Tennessee,38401,South,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,13.43,3,0.7,-11.19
7267,7268,CA-2018-122987,8/16/2018,8/16/2018,Same Day,SJ-20215,Consumer,United States,Columbia,Tennessee,38401,South,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,67.14,4,0.2,-0.84
7268,7269,CA-2017-133368,1/14/2017,1/20/2017,Standard Class,AG-10675,Consumer,United States,Concord,North Carolina,28027,South,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,89.57,2,0.2,32.47
7269,7270,CA-2017-133368,1/14/2017,1/20/2017,Standard Class,AG-10675,Consumer,United States,Concord,North Carolina,28027,South,FUR-FU-10003374,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,315.78,8,0.2,31.58
7270,7271,CA-2017-123337,9/16/2017,9/22/2017,Standard Class,KD-16495,Corporate,United States,San Jose,California,95123,West,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",273.67,2,0.15,-12.88
7271,7272,CA-2017-123337,9/16/2017,9/22/2017,Standard Class,KD-16495,Corporate,United States,San Jose,California,95123,West,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.48,4,0,4.54
7272,7273,US-2017-150357,10/10/2017,10/14/2017,Standard Class,EB-13975,Corporate,United States,Greensboro,North Carolina,27405,South,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,20.61,2,0.2,-4.38
7273,7274,US-2017-150357,10/10/2017,10/14/2017,Standard Class,EB-13975,Corporate,United States,Greensboro,North Carolina,27405,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,4.1,3,0.7,-2.73
7274,7275,CA-2016-144519,11/13/2016,11/17/2016,Standard Class,AW-10930,Home Office,United States,Helena,Montana,59601,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,339.96,5,0.2,42.5
7275,7276,CA-2016-144519,11/13/2016,11/17/2016,Standard Class,AW-10930,Home Office,United States,Helena,Montana,59601,West,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",63.98,7,0,21.75
7276,7277,CA-2015-120670,11/2/2015,11/6/2015,Standard Class,JK-16120,Home Office,United States,Fort Lauderdale,Florida,33311,South,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,799.92,10,0.2,239.98
7277,7278,CA-2017-157217,7/19/2017,7/21/2017,First Class,TC-21535,Home Office,United States,San Francisco,California,94110,West,TEC-PH-10002070,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,35.98,2,0.2,4.5
7278,7279,CA-2017-157217,7/19/2017,7/21/2017,First Class,TC-21535,Home Office,United States,San Francisco,California,94110,West,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389.97,3,0,132.59
7279,7280,CA-2017-108224,5/14/2017,5/14/2017,Same Day,TH-21235,Corporate,United States,Yuma,Arizona,85364,West,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,185.53,7,0.2,48.7
7280,7281,CA-2016-162782,2/21/2016,2/27/2016,Standard Class,PW-19240,Consumer,United States,Columbia,Maryland,21044,East,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,2541.98,2,0,1270.99
7281,7282,CA-2018-159282,10/16/2018,10/21/2018,Standard Class,GH-14410,Home Office,United States,Yuma,Arizona,85364,West,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,599.99,5,0.7,-479.99
7282,7283,CA-2018-155936,6/22/2018,6/29/2018,Standard Class,JK-15730,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,3.04,3,0.8,-5.01
7283,7284,CA-2018-169439,9/9/2018,9/13/2018,Standard Class,LC-17140,Consumer,United States,Cleveland,Ohio,44105,East,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",25.92,5,0.2,3.89
7284,7285,CA-2018-169439,9/9/2018,9/13/2018,Standard Class,LC-17140,Consumer,United States,Cleveland,Ohio,44105,East,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.11,2,0.2,-9.09
7285,7286,CA-2018-151183,10/14/2018,10/19/2018,Standard Class,BK-11260,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",46.36,4,0,15.3
7286,7287,CA-2017-149965,6/20/2017,6/25/2017,Standard Class,BS-11365,Corporate,United States,Oklahoma City,Oklahoma,73120,Central,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,6.9,1,0,0.55
